183,Paper Towns (Paperback),John Green,2008,"Who is the real Margo?Quentin Jacobsen has spent a lifetime loving the magnificently adventurous Margo Roth Spiegelman from afar. So when she cracks open a window and climbs into his life—dressed like a ninja and summoning him for an ingenious campaign of revenge—he follows. After their all-nighter ends, and a new day breaks, Q arrives at school to discover that Margo, alw",305,3.74,1193459
185,"Fallen (Fallen, #1)",Lauren Kate,2009,"There’s something achingly familiar about Daniel Grigori.Mysterious and aloof, he captures Luce Price’s attention from the moment she sees him on her first day at the Sword & Cross boarding school in sultry Savannah, Georgia. He’s the one bright spot in a place where cell phones are forbidden, the other students are all screw-ups, and security cameras watch every move.Even",452,3.72,553649
186,"Paper Princess (The Royals, #1)",Erin Watt,2016,"This a previously published edition of ASIN B01DT9ZWNI.From strip clubs and truck stops to southern coast mansions and prep schools, one girl tries to stay true to herself.These Royals will ruin you…Ella Harper is a survivor—a pragmatic optimist. She’s spent her whole life moving from town to town with her flighty mother, struggling to make ends meet and believing that som",370,3.95,126593
188,"Dead Until Dark (Sookie Stackhouse, #1)",Kate Stayman-London,2001,Sookie Stackhouse is just a small-time cocktail waitress in small-town Louisiana. Until the vampire of her dreams walks into her life-and one of her coworkers checks out....Maybe having a vampire for a boyfriend isn't such a bright idea.,292,3.96,522451
189,Mansfield Park (Paperback),Charlaine Harris,1814,"Taken from the poverty of her parents' home in Portsmouth, Fanny Price is brought up with her rich cousins at Mansfield Park, acutely aware of her humble rank and with her cousin Edmund as her sole ally. During her uncle's absence in Antigua, the Crawford's arrive in the neighbourhood bringing with them the glamour of London life and a reckless taste for flirtation. Mansfi",488,3.86,321831
190,"The Proposal (The Wedding Date, #2)",Jane Austen,2018,"The author of The Wedding Date serves up a novel about what happens when a public proposal doesn't turn into a happy ending, thanks to a woman who knows exactly how to make one on her own...When someone asks you to spend your life with him, it shouldn't come as a surprise--or happen in front of 45,000 people.When freelance writer Nikole Paterson goes to a Dodgers game with",325,3.49,100627
192,"What If It's Us (What If It's Us, #1)",David Nicholls,2018,"Arthur is only in New York for the summer, but if Broadway has taught him anything, it’s that the universe can deliver a showstopping romance when you least expect it.Ben thinks the universe needs to mind its business. If the universe had his back, he wouldn’t be on his way to the post office carrying a box of his ex-boyfriend’s things.But when Arthur and Ben meet-cute at ",437,3.86,121957
194,"After (After, #1)",K.A. Tucker,2014,"Tessa is a good girl with a sweet, reliable boyfriend back home. She’s got direction, ambition, and a mother who’s intent on keeping her that way. But she’s barely moved into her freshman dorm when she runs into Hardin. With his tousled brown hair, cocky British accent, tattoos, and lip ring, Hardin is cute and different from what she’s used to. But he’s also rude—to the p",582,3.71,263884
198,"Nine Rules to Break When Romancing a Rake (Love By Numbers, #1)",Tia Williams,2010,"A lady does not smoke cheroot. She does not ride astride. She does not fence or attend duels. She does not fire a pistol, and she never gambles at a gentlemen's club.Lady Calpurnia Hartwell has always followed the rules, rules that have left her unmarried—and more than a little unsatisfied. And so she's vowed to break the rules and live the life of pleasure she's been miss",397,4.08,49547
199,One True Loves (Kindle Edition),Sarah MacLean,2016,"In her twenties, Emma Blair marries her high school sweetheart, Jesse. They build a life for themselves, far away from the expectations of their parents and the people of their hometown in Massachusetts. They travel the world together, living life to the fullest and seizing every opportunity for adventure.On their first wedding anniversary, Jesse is on a helicopter over th",352,4.1,164083
200,"Cress (The Lunar Chronicles, #3)",Marissa Meyer,2014,"In this third book in the Lunar Chronicles, Cinder and Captain Thorne are fugitives on the run, now with Scarlet and Wolf in tow. Together, they're plotting to overthrow Queen Levana and her army.Their best hope lies with Cress, a girl imprisoned on a satellite since childhood who's only ever had her netscreens as company. All that screen time has made Cress an excellent h",552,4.42,332040
201,"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,2013,"Danger and betrayal, love and loss, secrets and enchantment are woven together in the breathtaking finale to the #1 New York Times bestselling Infernal Devices Trilogy, prequel to the internationally bestselling Mortal Instruments series.THE INFERNAL DEVICES WILL NEVER STOP COMINGA net of shadows begins to tighten around the Shadowhunters of the London Institute. Mortmain ",567,4.56,409211
205,"Tangled (Tangled, #1)",Emma Chase,2013,"Drew Evans is a winner. Handsome and arrogant, he makes multimillion dollar business deals and seduces New York’s most beautiful women with just a smile. He has loyal friends and an indulgent family. So why has he been shuttered in his apartment for seven days, miserable and depressed? He’ll tell you he has the flu.But we all know that’s not really true.Katherine Brooks is",254,4.05,114988
208,"The Crown (The Selection, #5)",Kiera Cass,2016,"When Eadlyn became the first princess of Illéa to hold her own Selection, she didn’t think she would fall in love with any of her thirty-five suitors. She spent the first few weeks of the competition counting down the days until she could send them all home. But as events at the palace force Eadlyn even further into the spotlight, she realizes that she might not be content",278,3.65,223841
213,"Written in the Stars (Written in the Stars, #1)",Alexandria Bellefleur,2020,"With nods to Bridget Jones and Pride and Prejudice, a charming #ownvoices queer rom-com debut about a free-spirited social media astrologer who agrees to fake a relationship with an uptight actuary until New Year’s Eve—with results not even the stars could predict!After a disastrous blind date, Darcy Lowell is desperate to stop her well-meaning brother from playing matchma",384,3.91,31978
217,"The Duchess War (Brothers Sinister, #1)",Courtney Milan,2012,"Sometimes love is an accident.This time, it’s a strategy.Miss Minerva Lane is a quiet, bespectacled wallflower, and she wants to keep it that way. After all, the last time she was the center of attention, it ended badly—so badly that she changed her name to escape her scandalous past. Wallflowers may not be the prettiest of blooms, but at least they don't get trampled. So ",270,3.82,26223
218,Bet Me (Mass Market Paperback),Jennifer Crusie,2004,"Minerva Dobbs knows that happily-ever-after is a fairy tale, especially with a man who asked her to dinner to win a bet. Even if he is gorgeous and successful Calvin Morrisey. Cal knows commitment is impossible, especially with a woman as cranky as Min Dobbs. Even if she does wear great shoes and keeps him on his toes. When they say good-bye at the end of their evening, th",432,3.93,90477
219,Memoirs of a Geisha (Mass Market Paperback),Arthur Golden,1997,"A literary sensation and runaway bestseller, this brilliant novel presents with seamless authenticity and exquisite lyricism the true confessions of one of Japan's most celebrated geisha.In ""Memoirs of a Geisha,"" we enter a world where appearances are paramount; where a girl's virginity is auctioned to the highest bidder; where women are trained to beguile the most powerfu",503,4.14,1885367
220,"Beautiful Creatures (Caster Chronicles, #1)",Kami Garcia,2009,"Lena Duchannes is unlike anyone the small Southern town of Gatlin has ever seen, and she's struggling to conceal her power, and a curse that has haunted her family for generations. But even within the overgrown gardens, murky swamps and crumbling graveyards of the forgotten South, a secret cannot stay hidden forever.Ethan Wate, who has been counting the months until he can",563,3.76,578256
223,"The Chase (Briar U, #1)",Elle Kennedy,2018,"Everyone says opposites attract. And they must be right, because there’s no logical reason why I’m so drawn to Colin Fitzgerald. I don’t usually go for tattoo-covered, video-gaming, hockey-playing nerd-jocks who think I’m flighty and superficial. His narrow view of me is the first strike against him. It doesn’t help that he’s buddy-buddy with my brother.And that his best f",377,3.91,109987
224,Roomies (Paperback),Christina Lauren,2017,"From subway to Broadway to happily ever after. Modern love in all its thrill, hilarity, and uncertainty has never been so compulsively readable as in New York Times bestselling author Christina Lauren’s romantic novel.Marriages of convenience are so...inconvenient. For months Holland Bakker has invented excuses to descend into the subway station near her apartment, drawn t",368,3.82,58406
229,"Entwined with You (Crossfire, #3)",Sylvia Day,2013,"From the moment I first met Gideon Cross, I recognized something in him that I needed. Something I couldn't resist. I saw the dangerous and damaged soul inside--so much like my own. I was drawn to it. I needed him as surely as I needed my heart to beat.No one knows how much he risked for me. How much I'd been threatened, or just how dark and desperate the shadow of our pas",356,4.19,196211
230,"Neanderthal Seeks Human (Knitting in the City, #1)",Penny Reid,2013,"There are three things you need to know about Janie Morris: 1) She is incapable of engaging in a conversation without volunteering TMTI (Too Much Trivial Information), especially when she is unnerved, 2) No one unnerves her more than Quinn Sullivan, and 3) She doesn't know how to knit.After losing her boyfriend, apartment, and job in the same day, Janie Morris can't help w",404,3.9,60932
232,My Life Next Door (Hardcover),Huntley Fitzpatrick,2012,"A gorgeous debut about family, friendship, first romance, and how to be true to one person you love without betraying another“One thing my mother never knew, and would disapprove of most of all, was that I watched the Garretts. All the time.”The Garretts are everything the Reeds are not. Loud, numerous, messy, affectionate. And every day from her balcony perch, seventeen-y",394,3.98,147935
233,"Love & Gelato (Love & Gelato, #1)",Jenna Evans Welch,2016,"“I made the wrong choice.”Lina is spending the summer in Tuscany, but she isn’t in the mood for Italy’s famous sunshine and fairy-tale landscape. She’s only there because it was her mother’s dying wish that she get to know her father. But what kind of father isn’t around for sixteen years? All Lina wants to do is go back home.But then she is given a journal that her mom ha",386,4.1,102568
236,"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,2012,"The New York Times bestselling Mortal Instruments continues—and so do the thrills and danger for Jace, Clary, and Simon.What price is too high to pay, even for love? When Jace and Clary meet again, Clary is horrified to discover that the demon Lilith’s magic has bound her beloved Jace together with her evil brother Sebastian, and that Jace has become a servant of evil. The",535,4.23,493192
237,"The Gentleman's Guide to Vice and Virtue (Montague Siblings, #1)",Mackenzi Lee,2017,"Henry “Monty” Montague was born and bred to be a gentleman, but he was never one to be tamed. The finest boarding schools in England and the constant disapproval of his father haven’t been able to curb any of his roguish passions—not for gambling halls, late nights spent with a bottle of spirits, or waking up in the arms of women or men.But as Monty embarks on his Grand To",528,4.05,124688
238,"Fallen Too Far (Rosemary Beach, #1; Too Far, #1)",Abbi Glines,2012,"To want what you’re not supposed to have…She is only nineteen.She is his new stepfather’s daughter.She is still naïve and innocent due to spending the last three years taking care of her sick mother.But for twenty-four year old Rush Finlay, she is the only thing that has ever been off limits. His famous father’s guilt money, his mother’s desperation to win his love, and hi",241,4.16,169269
239,"Radiance (Wraith Kings, #1)",Grace Draven,2015,"The Prince of no valueBrishen Khaskem, prince of the Kai, has lived content as the nonessential spare heir to a throne secured many times over. A trade and political alliance between the human kingdom of Gaur and the Kai kingdom of Bast-Haradis requires that he marry a Gauri woman to seal the treaty. Always a dutiful son, Brishen agrees to the marriage and discovers his br",297,4.03,50425
241,"The Fine Print (Dreamland Billionaires, #1)",Lauren Asher,2021,"RowanI’m in the business of creating fairy tales.Theme parks. Production companies. Five-star hotels.Everything could be all mine if I renovated Dreamland. My initial idea of hiring Zahra was good in theory, but then I kissed her. Things spiraled out of control once I texted her using an alias. By the time I realized where I went wrong, it was too late. People like me don’",448,4.01,118844
245,"Allegiant (Divergent, #3)",Veronica Roth,2013,"The faction-based society that Tris Prior once believed in is shattered - fractured by violence and power struggles and scarred by loss and betrayal. So when offered a chance to explore the world past the limits she's known, Tris is ready. Perhaps beyond the fence, she and Tobias will find a simple new life together, free from complicated lies, tangled loyalties, and painf",531,3.61,961821
247,Shipped (Paperback),Angie Hockman,2021,"The Unhoneymooners meets The Hating Game in this witty, clever, and swoonworthy novel following a workaholic marketing manager who is forced to go on a cruise with her arch-nemesis when they’re up for the same promotion.Between taking night classes for her MBA and her demanding day job at a cruise line, marketing manager Henley Evans barely has time for herself, let alone ",336,3.66,51696
249,"Soulless (Parasol Protectorate, #1)",Gail Carriger,2009,"Alexia Tarabotti is laboring under a great many social tribulations. First, she has no soul. Second, she's a spinster whose father is both Italian and dead. Third, she was rudely attacked by a vampire, breaking all standards of social etiquette.Where to go from there? From bad to worse apparently, for Alexia accidentally kills the vampire--and then the appalling Lord Macco",357,3.89,107608
250,"Vicious (Sinners of Saint, #1)",L.J. Shen,2016,"EmiliaThey say love and hate are the same feelings experienced under different circumstances, and it’s true. The man who comes to me in my dreams also haunts me in my nightmares. He is a brilliant lawyer. A skilled criminal. A beautiful liar. A bully and a savior, a monster and a lover.Ten years ago, he made me run away from the small town where we lived. Now, he came for ",372,4.01,111719
251,"Caraval (Caraval, #1)",Stephanie Garber,2016,"A legendary competition.A mesmerizing romance.An unbreakable bondbetween two sisters.Scarlett Dragna has never left the tiny island where she and her sister, Tella, live with their powerful, and cruel, father. Now Scarlett’s father has arranged a marriage for her, and Scarlett thinks her dreams of seeing Caraval—the faraway, once-a-year performance where the audience parti",407,4,294117
253,The Charm Offensive (Paperback),Alison Cochrun,2021,"Dev Deshpande has always believed in fairy tales. So it’s no wonder then that he’s spent his career crafting them on the long-running reality dating show Ever After. As the most successful producer in the franchise’s history, Dev always scripts the perfect love story for his contestants, even as his own love life crashes and burns. But then the show casts disgraced tech wu",358,4.23,34726
255,"When a Scot Ties the Knot (Castles Ever After, #3)",Tessa Dare,2015,"On the cusp of her first London season, Miss Madeline Gracechurch was shyly pretty and talented with a drawing pencil, but hopelessly awkward with gentlemen. She was certain to be a dismal failure on the London marriage mart. So Maddie did what generations of shy, awkward young ladies have done: she invented a sweetheart.A Scottish sweetheart. One who was handsome and hono",384,3.95,31387
256,"The Wicked King (The Folk of the Air, #2)",Holly Black,2019,"The enchanting and bloodthirsty sequel to the New York Times bestselling novel The Cruel Prince.You must be strong enough to strike and strike and strike again without tiring.The first lesson is to make yourself strong.After the jaw-dropping revelation that Oak is the heir to Faerie, Jude must keep her brother safe. To do so, she has bound the wicked king, Cardan, to her, ",336,4.34,445996
257,"Every Day (Every Day, #1)",David Levithan,2012,"Every day a different body. Every day a different life. Every day in love with the same girl.There’s never any warning about where it will be or who it will be. A has made peace with that, even established guidelines by which to live: Never get too attached. Avoid being noticed. Do not interfere.It’s all fine until the morning that A wakes up in the body of Justin and meet",322,3.91,221358
265,All Rhodes Lead Here (Kindle Edition),Mariana Zapata,2021,Losing people you love is hard. Aurora De La Torre knows moving back to a place that was once home isn’t going to be easy. Starting your whole life over probably isn’t supposed to be. But a small town in the mountains might be the perfect remedy for a broken heart. Checking out her landlord across the driveway just might cure it too.,572,4.35,70129
269,"Truth or Beard (Winston Brothers, #1)",Penny Reid,2015,"Beards, brothers, and bikers! Oh my! Identical twins Beau and Duane Winston might share the same devastatingly handsome face, but where Beau is outgoing and sociable, Duane is broody and reserved. This is why Jessica James, recent college graduate and perpetual level-headed good girl, has been in naïve and unhealthy infatuation with Beau Winston for most of her life. His f",390,3.91,46697
270,"The Happy Ever After Playlist (The Friend Zone, #2)",Abby Jimenez,2020,"Two years after losing her fiancé, Sloan Monroe still can't seem to get her life back on track. But one trouble-making pup with a ""take me home"" look in his eyes is about to change everything. With her new pet by her side, Sloan finally starts to feel more like herself. Then, after weeks of unanswered texts, Tucker's owner reaches out. He's a musician on tour in Australia.",401,4.17,68882
271,Anna Karenina (Paperback),Leo Tolstoy,1878,"Acclaimed by many as the world's greatest novel, Anna Karenina provides a vast panorama of contemporary life in Russia and of humanity in general. In it Tolstoy uses his intense imaginative insight to create some of the most memorable characters in all of literature. Anna is a sophisticated woman who abandons her empty existence as the wife of Karenin and turns to Count Vr",964,4.08,769949
272,"A Kingdom of Flesh and Fire (Blood and Ash, #2)",Jennifer L. Armentrout,2020,"A Betrayal…Everything Poppy has ever believed in is a lie, including the man she was falling in love with. Thrust among those who see her as a symbol of a monstrous kingdom, she barely knows who she is without the veil of the Maiden. But what she does know is that nothing is as dangerous to her as him. The Dark One. The Prince of Atlantia. He wants her to fight him, and th",637,4.43,224628
274,Cruel Beauty (Hardcover),Rosamund Hodge,2014,"Since birth, Nyx has been betrothed to the evil ruler of her kingdom-all because of a foolish bargain struck by her father. And since birth, she has been in training to kill him.With no choice but to fulfill her duty, Nyx resents her family for never trying to save her and hates herself for wanting to escape her fate. Still, on her seventeenth birthday, Nyx abandons everyt",346,3.66,87119
281,"Lover Unbound (Black Dagger Brotherhood, #5)",J.R. Ward,2007,"The ruthless and brilliant brother Vishous possesses a destructive curse and a frightening ability to see the future. As a member of the Brotherhood, he has no interest in love or emotion, only the battle with the Lessening Society. But when a mortal injury puts him in the care of a human surgeon, Dr. Jane Whitcomb compels him to reveal his inner pain and taste true pleasu",528,4.31,129500
286,"Corrupt (Devil's Night, #1)",Penelope Douglas,2015," Erika I was told that dreams were our heart’s desires. My nightmares, however, became my obsession. His name is Michael Crist. My boyfriend’s older brother is like that scary movie that you peek through your hand to watch. He is handsome, strong, and completely terrifying. The star of his college’s basketball team and now gone pro, he’s more concerned with the dirt on his",516,3.81,138238
287,A Thousand Boy Kisses (ebook),Tillie Cole,2016,"One kiss lasts a moment. But a thousand kisses can last a lifetime. One boy. One girl. A bond that is forged in an instant and cherished for a decade. A bond that neither time nor distance can break. A bond that will last forever. Or so they believe. When seventeen-year-old Rune Kristiansen returns from his native Norway to the sleepy town of Blossom Grove, Georgia, where ",316,4.16,102788
288,The Switch (Kindle Edition),Beth O'Leary,2020,"Eileen is sick of being 79.Leena's tired of life in her twenties.Maybe it's time they swapped places...When overachiever Leena Cotton is ordered to take a two-month sabbatical after blowing a big presentation at work, she escapes to her grandmother Eileen's house for some overdue rest. Eileen is newly single and about to turn eighty. She'd like a second chance at love, but",336,3.99,95605
290,"Unravel Me (Shatter Me, #2)",Tahereh Mafi,2013,"The thrilling second installment in New York Times bestselling author Tahereh Mafi’s Shatter Me series.It should have taken Juliette a single touch to kill Warner. But his mysterious immunity to her deadly power has left her shaken, wondering why her ultimate defense mechanism failed against the person she most needs protection from.She and Adam were able to escape Warner’",461,4.18,310275
291,"Point of Retreat (Slammed, #2)",Colleen Hoover,2012,"From the bestselling author of Slammed, comes Colleen Hoover's next big hit.Layken and Will have managed to overcome the obstacles that threatened to destroy their love, proving that they are destined for one another. What they are about to learn, however, is that the things that have brought them together may be the very things that ruin their connection forever…Layken is",320,4.24,163696
292,"Heir of Fire (Throne of Glass, #3)",Sarah J. Maas,2014,"Celaena has survived deadly contests and shattering heartbreak-but at an unspeakable cost. Now, she must travel to a new land to confront her darkest truth . . . a truth about her heritage that could change her life-and her future-forever. Meanwhile, brutal and monstrous forces are gathering on the horizon, intent on enslaving her world. Will Celaena find the strength to n",565,4.46,473089
293,"The Winner's Curse (The Winner's Trilogy, #1)",Marie Rutkoski,2014,"Winning what you want may cost you everything you love... As a general’s daughter in a vast empire that revels in war and enslaves those it conquers, seventeen-year-old Kestrel has two choices: she can join the military or get married. But Kestrel has other intentions. One day, she is startled to find a kindred spirit in a young slave up for auction. Arin’s eyes seem to de",355,3.96,105328
295,"The Governess Game (Girl Meets Duke, #2)",Tessa Dare,2018,"He’s been a bad, bad rake—and it takes a governess to teach him a lessonThe accidental governess.After her livelihood slips through her fingers, Alexandra Mountbatten takes on an impossible post: transforming a pair of wild orphans into proper young ladies. However, the girls don’t need discipline. They need a loving home. Try telling that to their guardian, Chase Reynaud:",373,3.91,27195
296,Midnight Sun (Hardcover),Stephenie Meyer,2020,"When Edward Cullen and Bella Swan met in Twilight, an iconic love story was born. But until now, fans have heard only Bella's side of the story. At last, readers can experience Edward's version in the long-awaited companion novel, Midnight Sun.This unforgettable tale as told through Edward's eyes takes on a new and decidedly dark twist. Meeting Bella is both the most unner",658,3.72,194655
297,"Empire of Storms (Throne of Glass, #5)",Sarah J. Maas,2016,"This is a previously published edition of ISBN 9781619636071. An alternative cover edition for this ISBN can be found here.Kingdoms will collide.The long path to the throne has only just begun for Aelin Galathynius as war looms on the horizon. Loyalties have been broken and bought, friends have been lost and gained, and those who possess magic find themselves at odds with ",689,4.56,343879
299,"Darkfever (Fever, #1)",Karen Marie Moning,2006,"""My name is MacKayla, Mac for short. I'm a sidhe-seer, one who sees the Fae, a fact I accepted only recently and very reluctantly.My philosophy is pretty simple - any day nobody's trying to kill me is a good day in my book. I haven't had many good days lately. Not since the walls between Man and Fae came down. But then, there's not a sidhe-seer alive who's had a good day s",309,4.06,173720
303,The Cheat Sheet (Kindle Edition),Sarah       Adams,2021,"Is it ever too late to leave the friend-zone?Hi, my name is Bree Camden, and I’m hopelessly in love with my best friend and star quarterback Nathan Donelson (so is half of America, judging by the tabloids and how much the guy dates). The first step is admitting, right? Except, I can never admit it to him because he clearly doesn’t see me that way, and the last thing I want",306,3.76,88916
304,"Something Borrowed (Darcy & Rachel, #1)",Emily Giffin,2004,"Something Borrowed tells the story of Rachel, a young attorney living and working in Manhattan. Rachel has always been the consummate good girl—until her thirtieth birthday, when her best friend, Darcy, throws her a party. That night, after too many drinks, Rachel ends up in bed with Darcy's fiancé. Although she wakes up determined to put the one-night fling behind her, Ra",336,3.87,548478
306,We Were Liars (Kindle Edition),E. Lockhart,2014,"A beautiful and distinguished family.A private island.A brilliant, damaged girl; a passionate, political boy.A group of four friends—the Liars—whose friendship turns destructive.A revolution. An accident. A secret.Lies upon lies.True love.The truth. We Were Liars is a modern, sophisticated suspense novel from New York Times bestselling author, National Book Award finalist,",242,3.73,919633
308,I'll Give You the Sun (Hardcover),Jandy Nelson,2014,"At first, Jude and her twin brother Noah, are inseparable. Noah draws constantly and is falling in love with the charismatic boy next door, while daredevil Jude wears red-red lipstick, cliff-dives, and does all the talking for both of them. Years later, they are barely speaking. Something has happened to change the twins in different yet equally devastating ways... but the",371,4.15,309331
311,"It Had to Be You (Chicago Stars, #1)",Susan Elizabeth Phillips,1994,"What if a woman who knows nothing about sports inherits a professional football team? The Windy City definitely isn't ready for Phoebe Somerville, the outrageous York knockout who’s taking over their home town team. And Phoebe is definitely not prepared for the Stars' head coach Dan Calebow, a sexist jock taskmaster with a one-track mind. This is the book that began it all",376,4.01,64323
313,Evvie Drake Starts Over (Hardcover),Linda  Holmes,2019,"In a sleepy seaside town in Maine, recently widowed Eveleth “Evvie” Drake rarely leaves her large, painfully empty house nearly a year after her husband’s death in a car crash. Everyone in town, even her best friend, Andy, thinks grief keeps her locked inside, and Evvie doesn’t correct them.Meanwhile, in New York City, Dean Tenney, former Major League pitcher and Andy’s ch",289,3.84,119436
318,Today Tonight Tomorrow (Hardcover),Rachel Lynn Solomon,2020,"The Hating Game meets Nick and Norah’s Infinite Playlist by way of Morgan Matson in this unforgettable romantic comedy about two rival overachievers whose relationship completely transforms over the course of twenty-four hours.Today, she hates him. It’s the last day of senior year. Rowan Roth and Neil McNair have been bitter rivals for all of high school, clashing on test ",364,4.17,45486
319,Every Summer After (Paperback),Carley Fortune,2022,"They say you can never go home again, and for Persephone Fraser, ever since she made the biggest mistake of her life a decade ago, that has felt too true. Instead of glittering summers on the lakeshore of her childhood, she spends them in a stylish apartment in the city, going out with friends, and keeping everyone a safe distance from her heart.Until she receives the call",313,4.34,150232
320,"Bed of Roses (Bride Quartet, #2)",Nora Roberts,2009,"Emmaline Grant has always loved romance, so it's really no surprise that she has found her calling as a wedding florist. And she gets to work with her best friends Mackensie, Parker and Laurel - she couldn't ask for a better job. Yet while men swarm around her, she still hasn't found Mr Right.",335,4.12,60829
321,"Something About You (FBI/US Attorney, #1)",Julie James,2010,"Fate has thrown two sworn enemies...Of all the hotel rooms rented by all the adulterous politicians in Chicago, female Assistant U.S. Attorney Cameron Lynde had to choose the one next to 1308, where some hot-and-heavy lovemaking ends with a death. And of all the FBI agents in Illinois, it had to be Special Agent Jack Pallas who gets assigned to this high-profile homicide. ",307,3.94,60302
324,Meet Cute (Paperback),Helena Hunting,2019,"Talk about an embarrassing introduction. On her first day of law school, Kailyn ran quite literally into the actor she crushed on as a teenager, ending with him sprawled on top of her. Mortified to discover the Daxton Hughes was also a student in her class, her embarrassment over their meet-cute quickly turned into a friendship she never expected. Of course, she never saw ",384,3.73,42164
325,"The Right Swipe (Modern Love, #1)",Alisha Rai,2019,"Alisha Rai returns with the first book in her sizzling new Modern Love series, in which two rival dating app creators find themselves at odds in the boardroom but in sync in the bedroom.Rhiannon Hunter may have revolutionized romance in the digital world, but in real life she only swipes right on her career—and the occasional hookup. The cynical dating app creator controls",387,3.65,21234
330,"We'll Always Have Summer (Summer, #3)",Jenny Han,2011,"It's been two years since Conrad told Belly to go with Jeremiah. She and Jeremiah have been inseparable ever since, even attending the same college—only, their relationship hasn't exactly been the happily ever after Belly had hoped it would be. And when Jeremiah makes the worst mistake a boy can make, Belly is forced to question what she thought was true love. Does she rea",291,3.94,224027
336,"The Madness of Lord Ian Mackenzie (Mackenzies & McBrides, #1)",Jennifer Ashley,2009,"The year is 1881. Meet the Mackenzie family—rich, powerful, dangerous, eccentric. A lady couldn't be seen with them without ruin. Rumors surround them—of tragic violence, of their mistresses, of their dark appetites, of scandals that set England and Scotland abuzz.  The youngest brother, Ian, known as the Mad Mackenzie, spent most of his young life in an asylum, and everyo",320,4.05,35753
338,Heartless (Hardcover),Marissa Meyer,2016,"Long before she was the terror of Wonderland—the infamous Queen of Hearts—she was just a girl who wanted to fall in love.Catherine may be one of the most desired girls in Wonderland, and a favorite of the unmarried King of Hearts, but her interests lie elsewhere. A talented baker, all she wants is to open a shop with her best friend. But according to her mother, such a goa",464,4.08,151923
344,"Rhapsodic (The Bargainer, #1)",Laura Thalassa,2016,"Callypso Lillis is a siren with a very big problem, one that stretches up her arm and far into her past. For the last seven years she’s been collecting a bracelet of black beads up her wrist, magical IOUs for favors she’s received. Only death or repayment will fulfill the obligations. Only then will the beads disappear.Everyone knows that if you need a favor, you go to the",326,3.98,88341
348,"The Kiss of Deception (The Remnant Chronicles, #1)",Mary E. Pearson,2014,"In a society steeped in tradition, Princess Lia’s life follows a preordained course. As First Daughter, she is expected to have the revered gift of sight—but she doesn’t—and she knows her parents are perpetrating a sham when they arrange her marriage to secure an alliance with a neighboring kingdom—to a prince she has never met.On the morning of her wedding, Lia flees to a",492,3.96,116655
355,"Stuck with You (The STEMinist Novellas, #2)",Ali Hazelwood,2022,"Nothing like a little rivalry between scientists to take love to the next level.Mara, Sadie, and Hannah are friends first, scientists always. Though their fields of study might take them to different corners of the world, they can all agree on this universal truth: when it comes to love and science, opposites attract and rivals make you burn… Logically, Sadie knows that ci",127,3.71,48423
358,"Happy Ever After (Bride Quartet, #4)",Nora Roberts,2010,"Childhood friends Mackensie, Parker, Laurel and Emmaline have formed a very successful wedding-planning business together. While helping thousands of happy couples to organise the biggest day of their lives, three of the four women have all found love themselves - but workaholic Parker remains resolutely single. Her business is her life and she devotes all her energies to ",333,4.18,57059
361,"These Violent Delights (These Violent Delights, #1)",Chloe Gong,2020,"The year is 1926, and Shanghai hums to the tune of debauchery.A blood feud between two gangs runs the streets red, leaving the city helpless in the grip of chaos. At the heart of it all is eighteen-year-old Juliette Cai, a former flapper who has returned to assume her role as the proud heir of the Scarlet Gang—a network of criminals far above the law. Their only rivals in ",449,3.96,95723
362,"Austenland (Austenland, #1)",Shannon Hale,2007,"Jane is a young New York woman who can never seem to find the right man-perhaps because of her secret obsession with Mr. Darcy, as played by Colin Firth in the BBC adaptation of ""Pride and Predjudice."" When a wealthy relative bequeaths her a trip to an English resort catering to Austen-obsessed women, however, Jane's fantasies of meeting the perfect Regency-era gentleman s",197,3.55,86635
363,The Guernsey Literary and Potato Peel Pie Society (Paperback),Mary Ann Shaffer,2008," #1 NEW YORK TIMES BESTSELLER - NOW A MAJOR MOTION PICTURE ON NETFLIX - A remarkable tale of the island of Guernsey during the German Occupation, and of a society as extraordinary as its name. ""I wonder how the book got to Guernsey? Perhaps there is some sort of secret homing instinct in books that brings them to their perfect readers."" January 1946: London is emerging fro",291,4.18,698006
364,"Confessions of a Shopaholic (Shopaholic, #1)",Sophie Kinsella,2000,"Becky has a fabulous flat in London's trendiest neighborhood, a troupe of glamorous socialite friends, and a closet brimming with the season's must-haves. The only trouble is that she can't actually afford it–not any of it.Her job writing at Successful Savings not only bores her to tears, it doesn't pay much at all. And lately Becky's been chased by dismal letters from the",368,3.68,705542
367,Let it Snow (Kindle Edition),John Green,2008,"A Christmas Eve snowstorm transforms one small town into a romantic haven, the kind you see only in movies. Well, kinda. After all, a cold and wet hike from a stranded train through the middle of nowhere would not normally end with a delicious kiss from a charming stranger. And no one would think that a trip to the Waffle House through four feet of snow would lead to love ",353,3.71,136871
